"","Codigo","Estacion","Municipio","Departamento","Latitud","Longitud","(m.s.n.m)","ENE","FEB","MAR","ABR","MAY","JUN","JUL","AGO","SEP","OCT","NOV","DIC","prom Anual","anosInformacion","fecha Inicio","fecha Final"
"124",24015230,"El Carmen","Villa de Leyva","Boyacá","5,65","-73,52",2250,"3,7","6,8","5,6","4,6","4,4","4,4","6,0","5,0","5,1","4,3","5,2","5,9","5,1",3,"feb-78","dic-80"
"125",24015300,"Villa De Leiva","Villa de Leyva","Boyacá","5,65","-73,53",2215,"6,3","5,8","4,9","4,0","4,3","4,7","5,1","5,1","4,7","4,3","4,5","5,4","4,9",32,"ene-81","jul-12"
"126",26145020,"Bellavista","Anserma","Caldas","5,27","-75,80",1932,"4,3","4,2","3,5","2,9","3,3","3,9","5,1","5,3","3,8","3,3","3,0","3,3","3,8",32,"abr-79","dic-12"
"127",26135050,"Naranjal","Chinchiná","Caldas","4,97","-75,70",1400,"5,1","4,9","5,1","4,1","4,1","4,9","5,5","5,0","4,3","3,7","4,4","5,2","4,7",9,"ene-84","dic-94"
"128",26155020,"Cenicafé","Chinchiná","Caldas","4,98","-75,58",1310,"5,2","4,9","5,1","4,1","4,1","4,7","5,3","5,1","4,4","3,9","4,5","5,3","4,7",9,"ene-84","dic-94"
"129",26155050,"Agronomía","Manizales","Caldas","5,05","-75,48",2150,"4,7","4,2","4,2","3,0","3,3","3,6","4,2","4,0","3,5","3,1","3,8","4,6","3,9",10,"ene-84","dic-95"
"130",26155110,"Aeropuerto La Nubia","Manizales","Caldas","5,02","-75,47",2058,"5,4","4,9","4,0","3,4","3,5","4,0","4,8","4,5","3,8","3,4","3,9","4,6","4,2",31,"ene-79","oct-12"
"131",26155170,"Finca Tesorito","Manizales","Caldas","5,02","-75,43",2290,"4,3","3,9","3,1","2,7","2,6","3,2","3,9","3,7","2,9","3,0","3,1","4,0","3,4",18,"nov-93","mar-11"
"132",23025030,"Santa Helena","Marquetalia","Caldas","5,30","-75,07",1450,"4,1","3,8","3,3","3,3","4,0","5,6","5,9","6,2","5,3","3,6","3,5","3,9","4,4",10,"ene-84","dic-94"
"133",26155090,"Santágueda","Palestina","Caldas","5,08","-75,67",1010,"5,8","5,9","5,7","4,8","4,8","4,3","5,7","5,7","5,0","4,5","5,1","5,7","5,3",10,"ene-84","dic-94"
"134",26155120,"Aeropuerto Santágueda","Palestina","Caldas","5,08","-75,68",933,"6,6","6,6","5,7","4,9","5,3","5,4","6,7","6,2","5,3","5,0","5,5","6,3","5,8",8,"feb-79","dic-87"
"135",26155140,"Granja Luker","Palestina","Caldas","5,08","-75,68",1020,"5,7","5,9","6,0","5,0","5,1","5,4","6,3","5,9","5,1","4,7","5,1","5,6","5,5",9,"ene-84","dic-94"
"136",26175050,"Riosucio","Riosucio","Caldas","5,43","-75,70",1820,"5,2","3,9","3,9","2,7","2,6","3,8","6,3","4,9","4,8","2,9","3,7","4,2","4,1",3,"feb-79","mar-84"
"137",26185040,"San Félix","Salamina","Caldas","5,37","-75,37",2696,"5,0","4,7","3,9","3,1","3,7","5,0","5,8","5,5","4,5","3,3","3,1","4,1","4,3",28,"feb-79","sep-12"
"138",23055040,"Samana","Samaná","Caldas","5,42","-74,98",1475,"2,8","2,8","1,9","2,3","3,0","4,7","5,8","5,4","4,0","2,4","2,0","2,0","3,3",14,"ene-79","dic-09"
"139",26175070,"Rafael Escobar","Supía","Caldas","5,47","-75,65",1320,"5,9","5,8","5,7","4,6","4,9","5,7","6,6","6,3","5,4","4,5","4,8","5,8","5,5",10,"ene-84","dic-94"
"140",26155150,"Las Brisas","Villamaría","Caldas","4,90","-75,35",4150,"3,1","3,0","2,3","1,5","1,7","2,4","3,3","3,2","2,1","1,4","2,1","2,7","2,4",26,"ene-82","sep-12"
"141",44045030,"La Mono","Belén de Los Andaquíes","Caquetá","1,30","-75,80",300,"5,4","4,2","3,4","3,3","3,4","3,2","3,3","4,0","4,8","4,8","4,7","5,1","4,1",29,"sep-79","dic-12"
"142",46045010,"Remolinos de Caguán","Cartagena del Chaira","Caquetá","0,60","-74,42",200,"6,4","4,7","3,4","3,6","4,0","3,8","3,9","4,5","5,0","4,7","5,1","6,7","4,6",9,"dic-85","ene-01"
"143",46035010,"Maguare","El Doncello","Caquetá","1,63","-75,15",270,"6,0","4,7","3,3","3,2","3,4","3,1","3,3","4,2","4,9","4,8","5,0","5,9","4,3",30,"may-79","ago-12"
"144",44035020,"Aeropuerto G Artunduaga","Florencia","Caquetá","1,58","-75,55",244,"5,7","4,4","3,5","3,5","3,4","3,2","3,3","4,1","4,8","4,8","4,9","5,6","4,3",32,"ene-76","dic-12"
"145",44035030,"Macagual","Florencia","Caquetá","1,48","-75,65",280,"5,5","4,4","3,3","3,3","3,5","3,3","3,5","4,3","4,8","4,8","4,9","5,5","4,3",37,"ago-76","dic-12"
"146",46035020,"Puerto Rico","Puerto Rico","Caquetá","1,92","-75,15",285,"5,1","4,0","3,0","2,9","2,9","2,5","2,7","3,6","4,3","4,0","4,3","5,2","3,7",26,"abr-84","ago-10"
"147",46015010,"San Vicente Caguán","San Vicente del Caguán","Caquetá","2,05","-74,75",300,"6,9","5,3","4,1","3,4","4,0","3,6","3,5","4,3","5,1","5,3","5,9","6,6","4,8",24,"ene-79","feb-12"
"148",44135010,"Araracuara","Solano","Caquetá","-0,60","-72,37",150,"5,0","5,0","4,2","4,2","4,0","4,1","4,6","5,3","5,3","5,3","5,3","5,3","4,8",27,"mar-79","dic-12"
"149",44055010,"Tres Esquinas","Solano","Caquetá","0,73","-75,23",219,"5,8","4,2","3,5","3,3","3,4","3,4","3,9","4,3","4,8","5,3","5,3","6,0","4,4",36,"dic-77","jun-12"
"150",44045020,"Valparaíso","Valparaíso","Caquetá","1,18","-75,70",270,"5,5","4,2","3,4","3,4","3,3","3,1","3,2","3,9","4,7","4,7","5,0","5,7","4,2",32,"feb-78","dic-12"
"151",35195030,"Aguazul","Aguazul","Casanare","5,17","-72,55",380,"7,4","6,5","4,8","4,2","4,5","3,9","4,4","4,9","5,8","5,7","6,0","6,9","5,4",23,"ene-80","oct-07"
"152",35225020,"Módulos","Orocué","Casanare","4,90","-71,42",130,"8,2","7,0","5,2","4,5","4,2","4,1","4,2","4,5","5,2","5,5","6,1","7,7","5,5",27,"jun-84","dic-12"
"153",36015010,"Paz de Ariporo","Paz de Ariporo","Casanare","5,87","-71,88",342,"8,3","7,2","5,3","4,5","4,7","4,9","5,0","5,4","6,2","6,6","6,8","7,7","6,0",17,"mar-96","ago-12"
"154",35095020,"Don Antonio Cameli","Sabanalarga","Casanare","4,68","-73,03",300,"7,3","7,2","4,7","3,8","4,6","4,1","4,7","4,8","5,2","5,4","6,0","6,6","5,4",7,"ene-78","oct-87"
"155",35095110,"Huerta La Grande","Villanueva","Casanare","4,65","-72,92",255,"7,4","6,7","4,8","4,1","4,2","4,4","4,5","5,0","5,4","5,7","6,3","6,2","5,4",18,"ago-95","dic-12"
"156",35215010,"Aeropuerto Yopal","Yopal","Casanare","5,32","-72,38",325,"8,1","6,9","5,0","4,2","4,5","4,1","4,4","4,7","5,5","5,7","6,3","7,7","5,6",31,"sep-78","ago-12"
"157",52025010,"Bolívar","Bolívar","Cauca","1,82","-77,00",1510,"5,0","4,6","4,0","4,0","4,3","5,3","6,1","6,2","5,1","4,4","3,9","4,4","4,8",33,"ene-79","dic-12"
"158",52025020,"Los Milagros","Bolívar","Cauca","1,75","-76,88",2300,"4,4","4,0","3,6","3,7","4,3","5,0","5,5","5,6","4,7","4,2","4,1","4,1","4,4",35,"ene-78","dic-12"
"159",26025090,"Venta de Cajibio","Cajibío","Cauca","2,58","-76,55",1850,"4,3","4,1","3,7","3,4","3,8","4,7","5,6","5,5","4,5","3,6","3,5","3,4","4,2",33,"feb-79","jul-12"
"160",26035020,"Munchique","El Tambo","Cauca","2,52","-76,97",3012,"3,7","2,6","2,7","3,1","3,3","4,4","5,5","5,0","3,9","2,4","2,4","2,9","3,5",9,"mar-79","nov-91"
"161",26035060,"Manuel Mejía","El Tambo","Cauca","2,40","-76,80",1700,"5,0","4,7","4,7","4,1","4,6","5,3","6,0","5,5","4,6","4,0","4,3","5,0","4,8",9,"ene-84","dic-94"
"162",26035070,"Hacienda Carpinterías","El Tambo","Cauca","2,47","-76,93",2500,"3,1","3,2","2,8","3,4","3,6","4,7","5,9","5,4","3,6","3,3","2,1","2,6","3,6",9,"oct-92","oct-01"
"163",53045010,"Bonanza","Guapi","Cauca","2,57","-77,88",10,"2,5","2,8","3,2","3,2","2,9","2,6","2,9","2,9","2,3","2,3","2,3","2,6","2,7",28,"ago-79","ago-06"
"164",53045030,"Aeropuerto Guapi","Guapi","Cauca","2,57","-77,88",10,"2,8","3,2","3,5","3,9","2,9","2,4","2,8","3,1","2,6","2,6","2,2","2,4","2,9",12,"nov-99","dic-11"
"165",57025010,"Gorgona","Guapi","Cauca","2,95","-78,17",10,"2,9","3,8","4,2","3,8","2,8","2,1","2,7","2,6","2,0","2,4","2,3","2,4","2,8",24,"jun-86","dic-12"
"166",52025050,"La Sierra","La Sierra","Cauca","2,18","-76,75",1870,"4,3","3,9","3,5","3,3","3,6","4,5","5,3","5,5","4,4","3,7","3,3","3,7","4,1",33,"feb-79","dic-12"
"167",52025030,"Mercaderes","Mercaderes","Cauca","1,75","-77,15",1174,"5,5","5,1","4,7","4,6","4,7","5,4","6,3","6,3","5,6","5,2","4,8","4,9","5,3",34,"abr-78","mar-12"
"168",52025060,"Granja Exp Universidad Nariño","Mercaderes","Cauca","1,90","-77,18",580,"5,8","6,7","5,6","5,8","4,8","6,7","8,3","7,0","6,7","6,8","5,9","5,6","6,3",3,"jul-06","jun-08"
"169",26065010,"Ingenio Cauca","Miranda","Cauca","3,27","-76,33",1000,"5,4","5,3","4,7","4,4","4,4","4,6","5,2","5,3","4,6","4,7","4,8","4,9","4,8",33,"ene-79","oct-12"
"170",26065020,"Miranda","Miranda","Cauca","3,23","-76,22",1128,"4,8","4,5","4,0","3,5","3,4","3,8","4,5","4,5","3,8","3,7","3,9","4,1","4,0",33,"feb-79","nov-12"
"171",21055040,"Toez","Páez","Cauca","2,82","-76,08",1860,"4,6","3,9","3,5","2,9","3,3","3,3","3,1","3,3","3,0","3,0","3,5","4,2","3,5",16,"ene-79","abr-94"
"172",52015020,"Fonda La Citec","Patía","Cauca","2,13","-77,03",635,"6,0","5,6","5,2","5,1","5,3","5,9","6,5","6,5","5,6","5,5","5,4","5,8","5,7",34,"ene-79","nov-12"
"173",26035030,"Aeropuerto G L Valencia","Popayán","Cauca","2,45","-76,60",1749,"5,0","4,6","3,9","3,6","3,8","4,8","5,6","5,4","4,5","3,7","3,9","4,4","4,4",33,"abr-80","nov-12"
"174",26035050,"La Florida","Popayán","Cauca","2,45","-76,58",1850,"4,8","4,7","4,0","3,9","3,9","5,4","6,1","4,9","4,3","3,6","4,2","5,4","4,6",3,"ene-84","dic-86"
"175",21055030,"Santa Leticia","Puracé","Cauca","2,23","-76,15",2085,"4,1","3,6","2,7","2,5","2,6","2,6","2,4","2,7","3,0","3,1","3,3","3,9","3,0",34,"ene-79","dic-12"
"176",26015020,"Paletara","Puracé","Cauca","2,17","-75,45",2900,"3,9","3,3","2,5","2,3","2,4","2,2","2,0","2,4","2,4","2,5","3,0","3,7","2,7",20,"ene-80","oct-00"
"177",44015030,"Valencia","San Sebastián","Cauca","1,90","-76,67",2900,"3,8","3,3","2,7","2,3","2,3","2,5","2,6","2,7","2,8","2,8","3,0","3,5","2,9",32,"ene-79","dic-12"
"178",26035040,"La Salvajina","Suarez","Cauca","2,95","-76,70",1130,"4,9","4,9","4,6","4,0","4,4","5,1","5,7","5,3","4,8","3,9","4,7","4,3","4,7",7,"mar-79","sep-85"
"179",26035080,"La Campiña","Timbío","Cauca","2,40","-76,67",1800,"4,6","3,9","4,5","3,5","3,6","4,7","5,5","5,3","4,3","3,4","3,9","4,5","4,3",3,"ene-89","dic-92"
"180",26025070,"Gabriel López","Totoró","Cauca","2,50","-76,28",3000,"2,4","2,0","1,9","1,5","1,5","1,1","1,3","1,7","1,8","1,5","1,5","1,7","1,7",32,"feb-79","may-12"
"181",23215030,"Aguas Claras","Aguachica","Cesar","8,22","-73,60",208,"8,1","7,5","5,9","4,9","5,0","5,8","6,6","6,2","5,7","5,3","5,7","6,9","6,1",27,"ago-79","dic-11"
"182",28025070,"Motilonia Codazzi","Agustín Codazzi","Cesar","10,00","-73,25",180,"9,1","8,3","7,3","6,3","5,8","6,1","6,6","6,5","5,9","6,0","6,9","8,0","6,9",32,"ene-78","oct-12"
"183",28025080,"Socomba","Becerril","Cesar","9,68","-73,23",170,"9,0","8,5","7,2","6,4","6,3","6,8","7,1","6,8","6,0","5,9","6,8","8,2","7,1",30,"ene-79","jun-12"
"184",25025250,"Chiriguaná","Chiriguaná","Cesar","9,35","-73,58",40,"8,8","8,3","6,9","6,4","5,9","6,7","7,3","7,2","6,2","6,1","6,7","7,9","7,0",32,"ene-79","ene-12"
"185",28045020,"Algarrobo","El Copey","Cesar","10,15","-74,07",60,"8,4","8,1","7,0","6,8","6,1","6,0","6,7","6,2","6,0","5,3","6,4","7,7","6,7",4,"ene-81","nov-85"
"186",28045040,"Hacienda La Guaira","El Paso","Cesar","9,62","-73,80",50,"9,0","8,8","7,1","7,4","7,5","7,9","7,6","7,6","6,1","6,5","7,1","8,9","7,6",3,"oct-88","ago-93"
"187",23215040,"Bella Cruz","La Gloria","Cesar","8,63","-73,63",140,"8,5","7,6","7,3","5,3","4,8","5,6","7,2","6,6","6,4","5,6","6,3","7,0","6,5",3,"ago-79","dic-81"
"188",23215060,"La Gloria","La Gloria","Cesar","8,62","-73,80",40,"8,7","7,9","7,3","5,3","6,5","6,8","6,8","6,4","6,6","5,4","6,8","7,9","6,9",5,"sep-83","mar-88"
"189",23215050,"La Mata","La Gloria","Cesar","8,60","-73,63",163,"7,1","6,0","5,1","3,7","4,3","4,1","5,0","5,0","4,5","3,5","4,5","5,9","4,9",4,"sep-83","feb-88"
"190",28025040,"San José D Oriente","La Paz","Cesar","10,35","-73,05",850,"7,9","7,6","7,1","5,8","5,3","5,9","6,1","5,6","5,1","5,3","5,7","7,0","6,2",18,"ene-78","dic-97"
"191",25025330,"Colegio Agronómico Pailitas","Pailitas","Cesar","8,95","-73,63",50,"8,1","7,6","6,5","5,3","5,4","5,9","6,7","6,5","5,4","5,3","5,5","7,0","6,3",22,"sep-87","ago-12"
"192",28015030,"Cicolac","Valledupar","Cesar","10,48","-73,27",180,"9,6","8,5","8,3","6,6","6,9","7,2","7,7","7,5","6,8","6,7","8,3","8,9","7,7",9,"ene-77","ene-88"
"193",28035010,"Villa Rosa","Valledupar","Cesar","10,18","-73,53",70,"9,0","8,6","7,7","6,5","6,0","6,1","6,7","6,6","6,1","5,9","6,8","8,1","7,0",34,"ene-79","oct-12"
"194",28035020,"El Callao","Valledupar","Cesar","10,35","-73,32",110,"9,2","8,9","8,0","6,6","5,9","6,1","6,6","6,6","5,9","6,1","7,0","8,4","7,1",29,"ene-79","ago-12"
"195",28035030,"Aeropuerto Alfonso López","Valledupar","Cesar","10,43","-73,23",138,"9,2","8,8","7,8","6,8","6,2","6,8","7,0","6,9","6,3","6,4","7,2","8,5","7,3",27,"dic-83","oct-12"
"196",28035040,"Guaymaral","Valledupar","Cesar","9,90","-73,63",50,"8,7","8,3","7,7","6,7","6,1","6,2","6,7","6,8","6,0","5,8","6,7","7,9","7,0",33,"ene-79","ago-12"
"197",28045010,"Pueblo Bello","Valledupar","Cesar","10,37","-73,63",1000,"7,9","7,5","6,7","5,6","5,5","5,7","6,3","5,6","5,4","5,1","5,9","7,8","6,3",9,"ene-84","dic-94"
"198",56015010,"Panamericana","Bahía Solano","Choco","6,22","-77,40",4,"2,5","3,1","2,8","2,3","2,0","1,9","2,5","2,3","1,7","1,9","1,6","1,6","2,2",30,"ene-78","sep-12"
"199",11085010,"La Loma","Bojayá","Choco","6,53","-76,98",20,"2,6","2,7","2,9","2,5","2,7","2,7","3,2","3,2","2,9","2,6","2,7","2,3","2,7",18,"ene-82","jun-00"
"200",54025020,"Aeropuerto Condoto","Condoto","Choco","5,10","-76,65",66,"2,6","2,5","2,4","2,5","3,3","3,3","3,6","3,4","2,9","2,9","3,0","2,6","2,9",23,"ene-79","feb-02"
"201",54085010,"Noanamá","Medio San Juan","Choco","4,68","-76,93",40,"2,3","2,7","2,4","2,7","2,9","2,8","3,4","3,2","2,5","2,4","2,5","2,3","2,7",33,"ene-79","abr-12"
"202",11045010,"Aeropuerto El Caraño","Quibdó","Choco","5,68","-76,63",53,"2,8","2,9","2,8","3,2","3,6","3,8","4,3","4,3","3,9","3,8","3,6","3,1","3,5",33,"mar-79","nov-12"
"203",11125010,"La Teresita","Riosucio","Choco","7,00","-77,50",50,"3,5","4,4","3,7","2,7","3,0","2,8","3,4","3,1","3,0","2,6","2,8","3,1","3,2",15,"ene-79","abr-95"
"204",11135020,"La Balsa","Riosucio","Choco","7,52","-77,20",5,"5,7","6,5","5,0","3,3","3,5","3,5","4,1","4,3","3,5","3,8","3,9","4,4","4,3",6,"may-88","nov-95"
"205",11145010,"Bajirá","Riosucio","Choco","7,38","-76,67",150,"4,9","5,5","3,7","3,2","3,7","3,6","3,9","4,2","3,8","4,5","4,6","4,7","4,2",10,"dic-85","jun-96"
"206",54025010,"San José Palmar","San José del Palmar","Choco","4,88","-76,22",1115,"1,8","1,7","2,0","2,3","2,9","3,0","3,8","3,6","2,7","2,4","2,4","2,0","2,5",32,"feb-79","may-12"
"207",11155020,"La Gloria","Unguía","Choco","8,27","-77,07",5,"7,5","5,3","4,8","5,2","3,8","4,2","5,5","4,2","4,9","4,1","5,3","5,1","5,0",3,"feb-82","mar-84"
"208",25025150,"Ayapel","Ayapel","Córdoba","8,28","-75,15",22,"5,9","5,4","4,5","4,0","4,2","4,3","5,5","5,2","4,7","4,5","4,6","5,0","4,8",28,"jun-79","ago-12"
"209",13075030,"Turipaná","Cereté","Córdoba","8,83","-75,80",20,"7,4","6,5","5,1","4,2","4,1","4,7","5,4","5,2","4,5","4,7","5,3","6,1","5,3",35,"jul-73","dic-12"
"210",13085010,"La Doctrina","Lorica","Córdoba","9,30","-75,90",20,"7,7","6,9","6,4","5,1","4,3","4,7","5,6","5,4","4,7","4,6","5,2","6,4","5,6",34,"ene-78","sep-12"
"211",13075050,"Universidad de Córdoba","Montería","Córdoba","8,78","-75,85",15,"7,6","7,2","6,2","5,3","4,8","5,3","6,3","6,0","5,0","5,3","6,0","6,2","5,9",31,"ago-79","feb-12"
"212",25025190,"Planeta Rica","Planeta Rica","Córdoba","8,38","-75,58",90,"6,3","6,1","5,0","4,3","4,2","4,9","5,5","5,6","4,6","4,8","5,1","5,7","5,2",34,"feb-78","ago-12"
"213",13015020,"Tucura","Tierralta","Córdoba","7,97","-76,25",110,"5,0","5,2","3,6","3,1","3,4","4,0","4,8","4,7","4,2","4,6","4,8","4,6","4,3",4,"may-92","sep-95"
"214",13015030,"Campo Bello","Tierralta","Córdoba","7,98","-76,23",78,"5,7","4,4","4,2","3,0","3,8","3,5","4,3","4,5","3,9","3,8","5,2","4,4","4,2",6,"dic-96","jun-04"
"215",13015040,"Represa Urra","Tierralta","Córdoba","8,02","-76,20",300,"5,5","5,3","4,0","4,3","4,3","4,4","5,3","5,0","4,9","5,3","5,3","5,3","4,9",8,"ene-05","sep-12"
"216",13035010,"Puerto Nuevo","Tierralta","Córdoba","7,95","-76,28",145,"4,9","4,5","3,8","3,2","3,9","4,6","5,3","4,4","4,7","4,4","4,9","4,6","4,4",12,"may-78","ago-91"
"217",21205660,"Las Mercedes","Anapoima","Cundinamarca","4,57","-74,52",810,"5,9","5,2","4,3","4,2","4,3","4,6","5,1","5,0","4,7","4,7","4,9","5,4","4,9",29,"ene-79","jun-12"
"218",21205670,"La Florida","Anolaima","Cundinamarca","4,77","-74,43",1915,"3,7","3,2","2,6","2,2","2,3","2,7","3,1","3,5","3,5","2,6","2,3","3,3","2,9",15,"ene-79","may-95"
"219",21206410,"Escuela Samper Madrid","Apulo","Cundinamarca","4,52","-74,58",550,"5,8","4,7","5,2","4,8","5,1","4,6","5,4","5,3","5,5","5,3","5,9","5,5","5,3",4,"mar-87","dic-90"
"220",21206080,"Mesitas de Sta Inés","Cachipay","Cundinamarca","4,67","-74,47",1250,"4,5","3,8","3,5","3,2","3,8","4,2","4,5","4,7","4,2","3,3","3,4","4,1","3,9",11,"ene-81","dic-94"
"221",35025060,"La Bolsa","Choachí","Cundinamarca","4,57","-73,97",3195,"5,1","4,5","3,2","2,1","2,0","2,3","1,7","2,2","2,7","2,8","2,9","4,3","3,0",24,"dic-87","jul-12"
"222",21205480,"La Iberia","Chocontá","Cundinamarca","5,03","-73,72",2760,"5,2","4,2","3,9","3,1","2,8","2,1","2,9","3,2","3,8","3,9","4,5","5,8","3,8",9,"ene-79","dic-90"
"223",21205740,"Silos","Chocontá","Cundinamarca","5,12","-73,70",2709,"6,6","5,8","4,7","3,7","3,7","2,5","3,1","3,5","4,1","4,3","4,6","5,9","4,4",24,"ene-79","abr-12"
"224",21205410,"Represa del Neusa","Cogua","Cundinamarca","5,15","-73,98",3100,"6,0","4,8","3,7","3,0","3,3","2,6","3,1","3,4","4,1","2,8","3,9","5,3","3,8",8,"ene-79","dic-90"
"225",21206070,"Misiones","El Colegio","Cundinamarca","4,57","-74,30",1540,"4,1","3,3","3,1","2,4","2,2","2,6","2,8","2,9","3,1","2,5","2,7","4,1","3,0",9,"dic-83","dic-94"
"226",21206160,"Hidroparaiso","El Colegio","Cundinamarca","4,57","-74,40",1600,"2,6","1,7","2,1","1,5","1,7","2,4","2,6","2,6","2,5","1,6","1,9","2,9","2,2",8,"ago-86","nov-02"
"227",21206290,"Venecia","Facatativá","Cundinamarca","4,87","-74,42",2673,"5,7","5,1","4,7","4,1","4,2","4,3","4,6","5,0","5,0","4,7","4,7","5,3","4,8",24,"ene-85","oct-08"
"228",21206310,"Tisquesusa","Facatativá","Cundinamarca","4,82","-74,32",2570,"6,0","5,0","5,0","4,1","4,4","3,9","4,3","4,8","4,7","4,4","5,2","6,5","4,9",6,"abr-85","dic-90"
"229",24015120,"Isla del Santuario","Fúquene","Cundinamarca","5,47","-73,73",2580,"7,4","6,7","5,6","4,5","4,4","4,8","5,4","5,3","5,1","4,9","5,3","6,5","5,5",35,"ene-78","jul-12"
"230",21195120,"Ita Valsalice","Fusagasugá","Cundinamarca","4,38","-74,38",1460,"5,9","5,2","4,2","3,8","3,7","4,1","4,3","4,5","4,5","4,7","4,7","5,1","4,6",20,"ago-93","mar-12"
"231",21195140,"Universidad Fusagasugá","Fusagasugá","Cundinamarca","4,33","-74,37",1720,"6,1","5,5","4,1","3,4","3,5","3,6","4,0","4,3","4,0","4,3","4,5","4,9","4,4",9,"jul-96","ago-08"
"232",35065010,"Gacheta","Gacheta","Cundinamarca","4,82","-73,63",1752,"6,0","5,1","3,8","2,9","2,9","2,6","2,8","3,0","3,6","3,8","4,2","4,8","3,8",28,"jul-79","feb-12"
"233",21205620,"Guatavita","Guatavita","Cundinamarca","4,88","-73,37",2625,"5,9","4,9","4,7","3,6","3,8","3,7","4,4","4,2","4,3","4,0","4,1","5,6","4,4",7,"ago-84","dic-90"
"234",21206390,"La Mesa","La Mesa","Cundinamarca","4,63","-74,43",1300,"6,2","5,0","4,7","4,1","5,0","5,1","5,4","4,9","5,4","4,3","4,5","5,9","5,0",5,"sep-85","dic-90"
"235",21205770,"Base Aérea Madrid","Madrid","Cundinamarca","4,72","-74,27",2550,"6,1","5,6","4,5","3,7","3,6","4,0","4,4","4,5","4,4","4,2","4,2","5,4","4,5",34,"ene-79","jul-12"
"236",21205420,"Tibaitatá","Mosquera","Cundinamarca","4,68","-74,20",2543,"6,2","5,4","4,5","3,7","3,6","3,8","4,4","4,7","4,4","4,3","4,4","5,4","4,6",31,"ene-82","jul-12"
"237",21206550,"Sena Mosquera","Mosquera","Cundinamarca","4,70","-74,22",2543,"7,0","6,2","4,9","3,8","3,9","4,9","5,5","5,1","4,3","4,0","5,0","5,8","5,0",7,"mar-98","oct-05"
"238",21205400,"Checua-Nemocon","Nemocón","Cundinamarca","5,12","-73,87",2580,"6,3","5,1","5,1","4,1","4,1","3,3","4,5","4,0","4,7","4,4","4,5","5,4","4,6",7,"ene-84","dic-90"
"239",23065070,"Escuela Vocacional","Pacho","Cundinamarca","5,17","-74,20",1940,"4,7","4,4","4,3","4,0","4,2","4,1","4,5","4,2","4,4","3,4","3,8","4,2","4,2",9,"ene-79","dic-90"
"240",23065120,"La cabrera","Pacho","Cundinamarca","5,13","-74,13",2000,"3,9","3,3","3,1","2,3","2,9","4,3","3,6","4,3","3,7","2,7","1,8","2,2","3,2",3,"mar-93","jun-12"
"241",21195060,"Pandi","Pandi","Cundinamarca","4,18","-74,48",950,"6,2","5,5","4,6","4,1","4,3","4,6","4,9","4,7","4,3","4,6","5,2","5,9","4,9",33,"ene-79","jun-12"
"242",35055010,"El Japón","Paratebueno","Cundinamarca","4,37","-73,30",280,"5,6","5,0","3,6","3,3","3,5","3,1","3,5","4,1","5,0","5,0","4,8","5,2","4,3",34,"ene-78","dic-12"
"243",21195070,"Pasca","Pasca","Cundinamarca","4,30","-74,30",2256,"4,5","4,2","3,2","2,7","2,8","3,2","3,0","3,3","3,2","3,0","3,0","4,0","3,3",23,"ene-79","oct-10"
"244",23035020,"Aeropuerto Palanquero","Puerto Salgar","Cundinamarca","5,47","-74,65",172,"4,5","4,0","3,8","4,6","5,2","5,2","6,1","6,0","5,4","5,0","5,0","4,5","4,9",30,"feb-79","nov-09"
"245",23125070,"San Cayetano","San Cayetano","Cundinamarca","5,30","-74,07",2150,"5,3","4,6","3,6","3,1","3,4","4,4","4,8","4,6","4,1","3,9","4,1","5,2","4,3",19,"ene-79","may-99"
"246",23065100,"Sabaneta","San Francisco","Cundinamarca","4,90","-74,30",2475,"4,4","4,2","3,4","3,2","3,6","4,1","4,5","4,6","4,1","3,6","3,5","3,8","3,9",27,"ago-86","jul-12"
"247",23065140,"Santa Barbará","Sasaima","Cundinamarca","4,95","-74,42",1450,"4,3","3,1","3,6","3,2","3,4","4,2","4,2","4,6","4,5","3,6","4,0","4,0","3,9",3,"ene-89","dic-92"
"248",21205610,"Muna","Sibaté","Cundinamarca","4,55","-74,25",2565,"5,2","4,6","4,4","3,5","3,8","4,8","5,4","4,9","4,3","3,8","4,2","4,9","4,5",8,"mar-83","dic-90"
